都道府県,KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
福島県,56403385,188,37.65416666666668,140.44375,1.486
福島県,56403386,672,37.65416666666668,140.45624999999998,0.528
福島県,56403387,1064,37.65416666666668,140.46875,0.878
福島県,56403388,2107,37.65416666666668,140.48125,1.92
福島県,56403389,879,37.65416666666668,140.49375,3.003
福島県,56403393,144,37.66250000000001,140.41875,3.664
福島県,56403394,207,37.66250000000001,140.43125,2.579
福島県,56403395,104,37.66250000000001,140.44375,1.516
福島県,56403396,205,37.66250000000001,140.45624999999998,0.607
福島県,56403397,2670,37.66250000000001,140.46875,0.927
福島県,56403398,493,37.66250000000001,140.48125,1.943
福島県,56403399,174,37.66250000000001,140.49375,3.018
福島県,56403400,69,37.587500000000006,140.50625,4.201
福島県,56403401,52,37.587500000000006,140.51874999999998,5.193
福島県,56403402,234,37.587500000000006,140.53125,6.222
福島県,56403403,59,37.587500000000006,140.54375,7.272
福島県,56403404,90,37.587500000000006,140.55625,8.335
福島県,56403405,61,37.587500000000006,140.56875,8.71
福島県,56403406,153,37.587500000000006,140.58124999999998,8.604
福島県,56403407,38,37.587500000000006,140.59375,8.485
福島県,56403408,19,37.587500000000006,140.60625,8.509
福島県,56403409,47,37.587500000000006,140.61875,8.672
福島県,56403410,54,37.59583333333334,140.50625,3.841
福島県,56403411,110,37.59583333333334,140.51874999999998,4.906
福島県,56403412,126,37.59583333333334,140.53125,5.984
福島県,56403413,120,37.59583333333334,140.54375,7.07
福島県,56403414,102,37.59583333333334,140.55625,7.959
福島県,56403415,26,37.59583333333334,140.56875,7.787
福島県,56403416,260,37.59583333333334,140.58124999999998,7.693
福島県,56403417,62,37.59583333333334,140.59375,7.56
福島県,56403418,13,37.59583333333334,140.60625,7.586
福島県,56403419,55,37.59583333333334,140.61875,7.769
福島県,56403420,155,37.60416666666667,140.50625,3.684
福島県,56403421,31,37.60416666666667,140.51874999999998,4.784
福島県,56403422,68,37.60416666666667,140.53125,5.884
福島県,56403423,62,37.60416666666667,140.54375,6.985
福島県,56403424,123,37.60416666666667,140.55625,7.058
福島県,56403425,252,37.60416666666667,140.56875,6.864
福島県,56403426,448,37.60416666666667,140.58124999999998,6.786
福島県,56403427,13,37.60416666666667,140.59375,6.635
福島県,56403429,5,37.60416666666667,140.61875,6.872
福島県,56403430,71,37.6125,140.50625,3.755
福島県,56403431,20,37.6125,140.51874999999998,4.839
福島県,56403432,120,37.6125,140.53125,5.929
福島県,56403433,110,37.6125,140.54375,6.569
福島県,56403434,62,37.6125,140.55625,6.166
福島県,56403435,28,37.6125,140.56875,5.943
福島県,56403436,54,37.6125,140.58124999999998,5.885
福島県,56403437,9,37.6125,140.59375,5.71
福島県,56403440,126,37.62083333333334,140.50625,3.871
福島県,56403441,63,37.62083333333334,140.51874999999998,4.964
福島県,56403442,128,37.62083333333334,140.53125,6.06
福島県,56403443,67,37.62083333333334,140.54375,5.75
福島県,56403444,103,37.62083333333334,140.55625,5.286
福島県,56403445,117,37.62083333333334,140.56875,5.023
福島県,56403447,41,37.62083333333334,140.59375,4.785
福島県,56403448,11,37.62083333333334,140.60625,4.826
福島県,56403449,23,37.62083333333334,140.61875,5.109
福島県,56403450,162,37.62916666666667,140.50625,4.104
福島県,56403451,100,37.62916666666667,140.51874999999998,5.147
福島県,56403452,193,37.62916666666667,140.53125,5.679
福島県,56403453,104,37.62916666666667,140.54375,4.97
福島県,56403454,104,37.62916666666667,140.55625,4.424
福島県,56403455,49,37.62916666666667,140.56875,4.107
福島県,56403457,82,37.62916666666667,140.59375,3.862
福島県,56403460,219,37.6375,140.50625,4.519
福島県,56403461,103,37.6375,140.51874999999998,5.484
福島県,56403462,74,37.6375,140.53125,5.019
福島県,56403463,76,37.6375,140.54375,4.249
福島県,56403464,45,37.6375,140.55625,3.595
福島県,56403465,93,37.6375,140.56875,3.197
福島県,56403466,28,37.6375,140.58124999999998,3.152
福島県,56403467,80,37.6375,140.59375,2.941
福島県,56403468,5,37.6375,140.60625,3.007
福島県,56403469,22,37.6375,140.61875,3.443
福島県,56403470,163,37.645833333333336,140.50625,4.29
福島県,56403471,45,37.645833333333336,140.51874999999998,5.161
福島県,56403472,124,37.645833333333336,140.53125,4.322
福島県,56403473,73,37.645833333333336,140.54375,3.622
福島県,56403474,97,37.645833333333336,140.55625,2.827
福島県,56403475,56,37.645833333333336,140.56875,2.3
福島県,56403476,91,37.645833333333336,140.58124999999998,2.237
福島県,56403477,54,37.645833333333336,140.59375,2.025
福島県,56403478,48,37.645833333333336,140.60625,2.12
福島県,56403479,209,37.645833333333336,140.61875,2.703
福島県,56403480,54,37.65416666666668,140.50625,4.096
福島県,56403481,198,37.65416666666668,140.51874999999998,4.674
福島県,56403482,911,37.65416666666668,140.53125,3.727
福島県,56403483,913,37.65416666666668,140.54375,2.891
福島県,56403484,75,37.65416666666668,140.55625,2.187
福島県,56403485,93,37.65416666666668,140.56875,1.441
福島県,56403486,90,37.65416666666668,140.58124999999998,1.338
福島県,56403487,164,37.65416666666668,140.59375,1.128
福島県,56403488,512,37.65416666666668,140.60625,1.289
福島県,56403489,6,37.65416666666668,140.61875,2.115
福島県,56403490,135,37.66250000000001,140.50625,4.107
福島県,56403491,233,37.66250000000001,140.51874999999998,4.332
福島県,56403492,372,37.66250000000001,140.53125,3.289
福島県,56403493,547,37.66250000000001,140.54375,2.299
福島県,56403494,106,37.66250000000001,140.55625,1.474
福島県,56403495,30,37.66250000000001,140.56875,0.761
福島県,56403496,419,37.66250000000001,140.58124999999998,0.439
福島県,56403497,1287,37.66250000000001,140.59375,0.397
福島県,56403498,1918,37.66250000000001,140.60625,0.741
福島県,56403499,246,37.66250000000001,140.61875,1.833
福島県,56403501,16,37.587500000000006,140.64374999999998,9.387
福島県,56403502,9,37.587500000000006,140.65625,9.909
福島県,56403503,5,37.587500000000006,140.66875,10.522
福島県,56403504,3,37.587500000000006,140.68125,11.209
福島県,56403505,4,37.587500000000006,140.69375,11.958
福島県,56403506,9,37.587500000000006,140.70624999999998,12.494
福島県,56403511,1,37.59583333333334,140.64374999999998,8.559
福島県,56403512,7,37.59583333333334,140.65625,9.129
福島県,56403513,12,37.59583333333334,140.66875,9.79
福島県,56403514,19,37.59583333333334,140.68125,10.525
福島県,56403520,3,37.60416666666667,140.63125,7.243
福島県,56403521,22,37.60416666666667,140.64374999999998,7.754
福島県,56403522,8,37.60416666666667,140.65625,8.379
福島県,56403523,59,37.60416666666667,140.66875,9.095
福島県,56403524,10,37.60416666666667,140.68125,9.881
福島県,56403530,3,37.6125,140.63125,6.406
福島県,56403531,2,37.6125,140.64374999999998,6.979
福島県,56403532,42,37.6125,140.65625,7.667
福島県,56403533,3,37.6125,140.66875,8.443
福島県,56403535,6,37.6125,140.69375,10.177
福島県,56403541,14,37.62083333333334,140.64374999999998,6.245
福島県,56403542,22,37.62083333333334,140.65625,7.006
福島県,56403545,9,37.62083333333334,140.69375,9.478
福島県,56403546,3,37.62083333333334,140.70624999999998,8.996
福島県,56403550,12,37.62916666666667,140.63125,4.833
福島県,56403551,17,37.62916666666667,140.64374999999998,5.569
福島県,56403552,10,37.62916666666667,140.65625,6.411
福島県,56403554,6,37.62916666666667,140.68125,8.278
福島県,56403555,13,37.62916666666667,140.69375,8.68
福島県,56403557,1,37.62916666666667,140.71875,7.742
福島県,56403559,5,37.62916666666667,140.74375,7.363
福島県,56403560,39,37.6375,140.63125,4.134
福島県,56403561,21,37.6375,140.64374999999998,4.975
福島県,56403562,24,37.6375,140.65625,5.901
福島県,56403567,9,37.6375,140.71875,6.867
福島県,56403568,6,37.6375,140.73125,6.563
福島県,56403569,2,37.6375,140.74375,6.436
福島県,56403570,35,37.645833333333336,140.63125,3.541
福島県,56403571,17,37.645833333333336,140.64374999999998,4.494
福島県,56403572,10,37.645833333333336,140.65625,5.502
福島県,56403576,2,37.645833333333336,140.70624999999998,6.525
福島県,56403577,10,37.645833333333336,140.71875,6.007
福島県,56403578,5,37.645833333333336,140.73125,5.658
福島県,56403579,10,37.645833333333336,140.74375,5.51
福島県,56403580,16,37.65416666666668,140.63125,3.116
福島県,56403581,25,37.65416666666668,140.64374999999998,4.167
福島県,56403585,3,37.65416666666668,140.69375,6.492
福島県,56403586,3,37.65416666666668,140.70624999999998,5.765
福島県,56403587,7,37.65416666666668,140.71875,5.171
福島県,56403588,11,37.65416666666668,140.73125,4.761
福島県,56403589,19,37.65416666666668,140.74375,4.584
福島県,56403590,7,37.66250000000001,140.63125,2.932
福島県,56403591,56,37.66250000000001,140.64374999999998,4.031
福島県,56403595,16,37.66250000000001,140.69375,5.875
福島県,56403596,14,37.66250000000001,140.70624999999998,5.06
福島県,56403597,59,37.66250000000001,140.71875,4.371
福島県,56403598,79,37.66250000000001,140.73125,3.878
福島県,56403599,3,37.66250000000001,140.74375,3.659
福島県,56403622,3,37.60416666666667,140.78125,10.603
福島県,56403651,10,37.62916666666667,140.76874999999998,7.627
福島県,56403652,6,37.62916666666667,140.78125,7.986
福島県,56403655,1,37.62916666666667,140.81875,9.754
福島県,56403659,3,37.62916666666667,140.86875,6.215
福島県,56403661,2,37.6375,140.76874999999998,6.737
福島県,56403663,1,37.6375,140.79375,7.683
福島県,56403670,1,37.645833333333336,140.75625,5.58
福島県,56403671,1,37.645833333333336,140.76874999999998,5.859
福島県,56403673,9,37.645833333333336,140.79375,6.926
福島県,56403680,1,37.65416666666668,140.75625,4.668
福島県,56403691,8,37.66250000000001,140.76874999999998,4.165
福島県,56403692,2,37.66250000000001,140.78125,4.791
福島県,56403699,1,37.66250000000001,140.86875,6.859
福島県,56403703,2,37.587500000000006,140.91875,4.844
福島県,56403704,10,37.587500000000006,140.93125,4.159
福島県,56403705,33,37.587500000000006,140.94375,3.681
福島県,56403707,4,37.587500000000006,140.96875,3.653
福島県,56403708,20,37.587500000000006,140.98125,4.108
福島県,56403709,41,37.587500000000006,140.99375,4.486
福島県,56403712,5,37.59583333333334,140.90625,4.868
福島県,56403713,26,37.59583333333334,140.91875,4.169
福島県,56403714,13,37.59583333333334,140.93125,3.416
福島県,56403715,14,37.59583333333334,140.94375,2.816
福島県,56403716,31,37.59583333333334,140.95624999999998,2.571
福島県,56403717,37,37.59583333333334,140.96875,2.779
福島県,56403718,23,37.59583333333334,140.98125,3.355
福島県,56403719,114,37.59583333333334,140.99375,3.565
福島県,56403722,23,37.60416666666667,140.90625,4.258
福島県,56403723,220,37.60416666666667,140.91875,3.437
福島県,56403724,155,37.60416666666667,140.93125,2.786
福島県,56403725,216,37.60416666666667,140.94375,2.006
福島県,56403726,135,37.60416666666667,140.95624999999998,1.645
福島県,56403727,185,37.60416666666667,140.96875,1.953
福島県,56403728,80,37.60416666666667,140.98125,2.688
福島県,56403729,116,37.60416666666667,140.99375,2.649
福島県,56403733,119,37.6125,140.91875,2.822
福島県,56403734,307,37.6125,140.93125,2.02
福島県,56403735,1097,37.6125,140.94375,1.354
福島県,56403736,266,37.6125,140.95624999999998,0.719
福島県,56403737,173,37.6125,140.96875,1.275
福島県,56403738,100,37.6125,140.98125,1.802
福島県,56403739,314,37.6125,140.99375,1.743
福島県,56403742,4,37.62083333333334,140.90625,3.307
福島県,56403743,45,37.62083333333334,140.91875,2.414
福島県,56403744,504,37.62083333333334,140.93125,1.395
福島県,56403745,3138,37.62083333333334,140.94375,0.697
福島県,56403746,1959,37.62083333333334,140.95624999999998,0.214
福島県,56403747,114,37.62083333333334,140.96875,1.074
福島県,56403748,386,37.62083333333334,140.98125,0.993
福島県,56403749,621,37.62083333333334,140.99375,0.883
福島県,56403751,45,37.62916666666667,140.89374999999998,4.036
福島県,56403752,80,37.62916666666667,140.90625,2.959
福島県,56403753,206,37.62916666666667,140.91875,1.909
福島県,56403754,522,37.62916666666667,140.93125,0.979
福島県,56403755,2490,37.62916666666667,140.94375,0.265
福島県,56403756,3803,37.62916666666667,140.95624999999998,0.343
福島県,56403757,713,37.62916666666667,140.96875,0.673
福島県,56403758,1353,37.62916666666667,140.98125,0.667
福島県,56403759,742,37.62916666666667,140.99375,0.487
福島県,56403762,28,37.6375,140.90625,2.879
福島県,56403763,168,37.6375,140.91875,1.783
福島県,56403764,712,37.6375,140.93125,0.703
福島県,56403765,2068,37.6375,140.94375,0.397
福島県,56403766,2771,37.6375,140.95624999999998,0.085
福島県,56403767,3006,37.6375,140.96875,0.43
福島県,56403768,2133,37.6375,140.98125,0.872
福島県,56403769,1827,37.6375,140.99375,1.189
福島県,56403772,27,37.645833333333336,140.90625,3.089
福島県,56403773,143,37.645833333333336,140.91875,2.105
福島県,56403774,329,37.645833333333336,140.93125,1.312
福島県,56403775,608,37.645833333333336,140.94375,0.549
福島県,56403776,3124,37.645833333333336,140.95624999999998,0.462
福島県,56403777,1197,37.645833333333336,140.96875,0.573
福島県,56403778,319,37.645833333333336,140.98125,1.053
福島県,56403779,59,37.645833333333336,140.99375,2.075
福島県,56403781,6,37.65416666666668,140.89374999999998,4.477
福島県,56403782,39,37.65416666666668,140.90625,3.537
福島県,56403783,42,37.65416666666668,140.91875,2.721
福島県,56403784,530,37.65416666666668,140.93125,1.893
福島県,56403785,549,37.65416666666668,140.94375,1.069
福島県,56403786,319,37.65416666666668,140.95624999999998,0.968
福島県,56403787,243,37.65416666666668,140.96875,1.478
福島県,56403788,109,37.65416666666668,140.98125,1.722
福島県,56403789,164,37.65416666666668,140.99375,2.484
福島県,56403790,26,37.66250000000001,140.88125,5.889
福島県,56403791,168,37.66250000000001,140.89374999999998,4.972
福島県,56403792,109,37.66250000000001,140.90625,4.147
福島県,56403793,120,37.66250000000001,140.91875,3.317
福島県,56403794,227,37.66250000000001,140.93125,2.492
福島県,56403795,102,37.66250000000001,140.94375,1.893
福島県,56403796,593,37.66250000000001,140.95624999999998,1.838
福島県,56403797,165,37.66250000000001,140.96875,2.365
福島県,56403798,128,37.66250000000001,140.98125,2.557
福島県,56403799,250,37.66250000000001,140.99375,3.121
福島県,56404003,6,37.67083333333334,140.04375,13.824
福島県,56404006,28,37.67083333333334,140.08124999999998,12.82
福島県,56404013,3,37.679166666666674,140.04375,14.195
福島県,56404015,49,37.679166666666674,140.06875,13.966
福島県,56404016,63,37.679166666666674,140.08124999999998,13.731
福島県,56404019,23,37.679166666666674,140.11875,13.529
福島県,56404025,68,37.68750000000001,140.06875,14.864
福島県,56404026,21,37.68750000000001,140.08124999999998,14.644
福島県,56404033,1,37.69583333333334,140.04375,14.658
福島県,56404035,15,37.69583333333334,140.06875,15.766
福島県,56404052,28,37.712500000000006,140.03125,14.057
福島県,56404053,19,37.712500000000006,140.04375,15.135
福島県,56404062,1,37.72083333333334,140.03125,14.275
福島県,56404064,10,37.72083333333334,140.05625,16.405
福島県,56404065,21,37.72083333333334,140.06875,17.477
福島県,56404073,38,37.72916666666667,140.04375,15.593
福島県,56404074,3,37.72916666666667,140.05625,16.644
福島県,56404075,116,37.72916666666667,140.06875,17.701
福島県,56404129,5,37.68750000000001,140.24375,13.186
福島県,56404206,27,37.67083333333334,140.33124999999998,7.784
福島県,56404207,2,37.67083333333334,140.34375,7.151
福島県,56404209,6,37.67083333333334,140.36875,6.24
福島県,56404215,22,37.679166666666674,140.31875,7.857
福島県,56404216,224,37.679166666666674,140.33124999999998,7.074
福島県,56404217,6,37.679166666666674,140.34375,6.385
福島県,56404225,7,37.68750000000001,140.31875,7.274
福島県,56404226,26,37.68750000000001,140.33124999999998,6.42
福島県,56404227,1,37.68750000000001,140.34375,5.651
福島県,56404235,20,37.69583333333334,140.31875,6.768
福島県,56404236,3,37.69583333333334,140.33124999999998,5.84
福島県,56404238,9,37.69583333333334,140.35625,4.239
福島県,56404247,37,37.70416666666667,140.34375,4.409
福島県,56404248,51,37.70416666666667,140.35625,3.547
福島県,56404249,164,37.70416666666667,140.36875,2.848
福島県,56404257,83,37.712500000000006,140.34375,3.97
福島県,56404258,76,37.712500000000006,140.35625,2.984
福島県,56404259,247,37.712500000000006,140.36875,2.113
福島県,56404260,1,37.72083333333334,140.25625,11.379
福島県,56404267,2,37.72083333333334,140.34375,3.715
福島県,56404268,167,37.72083333333334,140.35625,2.636
福島県,56404269,178,37.72083333333334,140.36875,1.584
福島県,56404273,5,37.72916666666667,140.29375,8.072
福島県,56404278,213,37.72916666666667,140.35625,2.59
福島県,56404279,171,37.72916666666667,140.36875,1.507
福島県,56404288,83,37.73750000000001,140.35625,2.861
福島県,56404289,260,37.73750000000001,140.36875,1.936
福島県,56404297,8,37.745833333333344,140.34375,4.27
福島県,56404298,100,37.745833333333344,140.35625,3.374
福島県,56404299,311,37.745833333333344,140.36875,2.635
福島県,56404300,25,37.67083333333334,140.38125,6.038
福島県,56404301,34,37.67083333333334,140.39374999999998,6.003
福島県,56404302,38,37.67083333333334,140.40625,4.942
福島県,56404303,144,37.67083333333334,140.41875,3.902
福島県,56404304,37,37.67083333333334,140.43125,2.908
福島県,56404305,22,37.67083333333334,140.44375,2.026
福島県,56404306,138,37.67083333333334,140.45624999999998,1.475
福島県,56404307,348,37.67083333333334,140.46875,1.633
福島県,56404308,178,37.67083333333334,140.48125,2.362
福島県,56404309,111,37.67083333333334,140.49375,3.304
福島県,56404313,4,37.679166666666674,140.41875,4.33
福島県,56404314,47,37.679166666666674,140.43125,3.461
福島県,56404315,95,37.679166666666674,140.44375,2.762
福島県,56404316,2208,37.679166666666674,140.45624999999998,2.387
福島県,56404317,264,37.679166666666674,140.46875,2.488
福島県,56404318,100,37.679166666666674,140.48125,3.017
福島県,56404319,59,37.679166666666674,140.49375,3.799
福島県,56404322,3,37.68750000000001,140.40625,4.463
福島県,56404323,83,37.68750000000001,140.41875,4.884
福島県,56404325,50,37.68750000000001,140.44375,3.587
福島県,56404326,221,37.68750000000001,140.45624999999998,3.307
福島県,56404327,137,37.68750000000001,140.46875,3.381
福島県,56404328,565,37.68750000000001,140.48125,3.787
福島県,56404329,65,37.68750000000001,140.49375,4.436
福島県,56404330,4,37.69583333333334,140.38125,3.282
福島県,56404331,27,37.69583333333334,140.39374999999998,3.273
福島県,56404332,12,37.69583333333334,140.40625,3.616
福島県,56404333,211,37.69583333333334,140.41875,4.042
福島県,56404334,17,37.69583333333334,140.43125,3.67
福島県,56404335,121,37.69583333333334,140.44375,3.608
福島県,56404336,129,37.69583333333334,140.45624999999998,3.621
福島県,56404337,3448,37.69583333333334,140.46875,3.453
福島県,56404338,2671,37.69583333333334,140.48125,3.626
福島県,56404339,580,37.69583333333334,140.49375,4.098
福島県,56404340,27,37.70416666666667,140.38125,2.375
福島県,56404341,26,37.70416666666667,140.39374999999998,2.363
福島県,56404342,37,37.70416666666667,140.40625,2.819
福島県,56404343,117,37.70416666666667,140.41875,3.246
福島県,56404344,162,37.70416666666667,140.43125,2.77
福島県,56404345,184,37.70416666666667,140.44375,2.687
福島県,56404346,105,37.70416666666667,140.45624999999998,2.715
福島県,56404347,1690,37.70416666666667,140.46875,2.526
福島県,56404348,1039,37.70416666666667,140.48125,2.759
福島県,56404349,108,37.70416666666667,140.49375,3.355
福島県,56404350,1215,37.712500000000006,140.38125,1.493
福島県,56404351,31,37.712500000000006,140.39374999999998,1.474
福島県,56404352,131,37.712500000000006,140.40625,2.129
福島県,56404353,76,37.712500000000006,140.41875,2.541
福島県,56404354,465,37.712500000000006,140.43125,1.895
福島県,56404355,302,37.712500000000006,140.44375,1.772
福島県,56404356,441,37.712500000000006,140.45624999999998,1.808
福島県,56404357,2633,37.712500000000006,140.46875,1.6
福島県,56404358,59,37.712500000000006,140.48125,1.946
福島県,56404359,2,37.712500000000006,140.49375,2.726
福島県,56404360,1153,37.72083333333334,140.38125,0.698
福島県,56404361,392,37.72083333333334,140.39374999999998,0.692
福島県,56404362,2817,37.72083333333334,140.40625,1.685
福島県,56404363,74,37.72083333333334,140.41875,2.023
福島県,56404364,423,37.72083333333334,140.43125,1.108
福島県,56404365,1103,37.72083333333334,140.44375,0.882
福島県,56404366,4201,37.72083333333334,140.45624999999998,0.941
福島県,56404367,1551,37.72083333333334,140.46875,0.673
福島県,56404368,2166,37.72083333333334,140.48125,1.296
福島県,56404369,88,37.72083333333334,140.49375,2.307
福島県,56404370,668,37.72916666666667,140.38125,0.499
福島県,56404371,871,37.72916666666667,140.39374999999998,0.708
福島県,56404372,603,37.72916666666667,140.40625,1.692
福島県,56404373,546,37.72916666666667,140.41875,1.856
福島県,56404374,989,37.72916666666667,140.43125,0.762
福島県,56404375,5246,37.72916666666667,140.44375,0.25
福島県,56404376,4055,37.72916666666667,140.45624999999998,0.469
福島県,56404377,3003,37.72916666666667,140.46875,0.254
福島県,56404378,1214,37.72916666666667,140.48125,1.136
福島県,56404379,48,37.72916666666667,140.49375,2.221
福島県,56404380,194,37.73750000000001,140.38125,1.314
福島県,56404381,213,37.73750000000001,140.39374999999998,1.457
福島県,56404382,497,37.73750000000001,140.40625,2.145
福島県,56404383,1832,37.73750000000001,140.41875,2.125
福島県,56404384,1201,37.73750000000001,140.43125,1.285
福島県,56404385,2376,37.73750000000001,140.44375,0.4
福島県,56404386,4640,37.73750000000001,140.45624999999998,0.301
福島県,56404387,2412,37.73750000000001,140.46875,0.454
福島県,56404388,556,37.73750000000001,140.48125,1.289
福島県,56404389,260,37.73750000000001,140.49375,2.353
福島県,56404390,207,37.745833333333344,140.38125,2.219
福島県,56404391,221,37.745833333333344,140.39374999999998,2.306
福島県,56404392,314,37.745833333333344,140.40625,2.785
福島県,56404393,469,37.745833333333344,140.41875,2.184
福島県,56404394,1156,37.745833333333344,140.43125,1.301
福島県,56404395,3985,37.745833333333344,140.44375,0.209
福島県,56404396,4942,37.745833333333344,140.45624999999998,0.447
福島県,56404397,2793,37.745833333333344,140.46875,0.303
福島県,56404398,5100,37.745833333333344,140.48125,1.165
福島県,56404399,958,37.745833333333344,140.49375,1.617
福島県,56404400,88,37.67083333333334,140.50625,4.321
福島県,56404401,200,37.67083333333334,140.51874999999998,4.173
福島県,56404402,356,37.67083333333334,140.53125,3.076
福島県,56404403,126,37.67083333333334,140.54375,1.982
福島県,56404404,270,37.67083333333334,140.55625,0.904
福島県,56404405,542,37.67083333333334,140.56875,0.358
福島県,56404406,325,37.67083333333334,140.58124999999998,0.5
福島県,56404407,497,37.67083333333334,140.59375,0.872
福島県,56404408,1313,37.67083333333334,140.60625,1.073
福島県,56404409,377,37.67083333333334,140.61875,1.991
福島県,56404410,192,37.679166666666674,140.50625,4.711
福島県,56404411,141,37.679166666666674,140.51874999999998,4.216
福島県,56404412,193,37.679166666666674,140.53125,3.134
福島県,56404413,163,37.679166666666674,140.54375,2.071
福島県,56404414,228,37.679166666666674,140.55625,1.086
福島県,56404415,447,37.679166666666674,140.56875,0.7
福島県,56404416,262,37.679166666666674,140.58124999999998,1.423
福島県,56404417,22,37.679166666666674,140.59375,1.753
福島県,56404418,10,37.679166666666674,140.60625,1.864
福島県,56404419,149,37.679166666666674,140.61875,2.507
福島県,56404420,101,37.68750000000001,140.50625,5.237
福島県,56404421,109,37.68750000000001,140.51874999999998,4.455
福島県,56404422,174,37.68750000000001,140.53125,3.449
福島県,56404423,217,37.68750000000001,140.54375,2.523
福島県,56404424,117,37.68750000000001,140.55625,1.805
福島県,56404425,237,37.68750000000001,140.56875,1.603
福島県,56404426,10,37.68750000000001,140.58124999999998,2.073
福島県,56404427,56,37.68750000000001,140.59375,2.562
福島県,56404428,23,37.68750000000001,140.60625,2.741
福島県,56404429,69,37.68750000000001,140.61875,3.213
福島県,56404430,41,37.69583333333334,140.50625,4.781
福島県,56404431,81,37.69583333333334,140.51874999999998,4.862
福島県,56404432,83,37.69583333333334,140.53125,3.961
福島県,56404433,107,37.69583333333334,140.54375,3.188
福島県,56404434,136,37.69583333333334,140.55625,2.656
福島県,56404435,12,37.69583333333334,140.56875,2.523
福島県,56404436,69,37.69583333333334,140.58124999999998,2.845
福島県,56404437,41,37.69583333333334,140.59375,3.431
福島県,56404438,140,37.69583333333334,140.60625,3.642
福島県,56404439,44,37.69583333333334,140.61875,4.01
福島県,56404440,38,37.70416666666667,140.50625,4.161
福島県,56404441,80,37.70416666666667,140.51874999999998,5.079
福島県,56404442,4,37.70416666666667,140.53125,4.605
福島県,56404443,9,37.70416666666667,140.54375,3.959
福島県,56404444,68,37.70416666666667,140.55625,3.545
福島県,56404445,6,37.70416666666667,140.56875,3.446
福島県,56404446,52,37.70416666666667,140.58124999999998,3.689
福島県,56404447,29,37.70416666666667,140.59375,4.214
福島県,56404448,93,37.70416666666667,140.60625,4.554
福島県,56404450,61,37.712500000000006,140.50625,3.673
福島県,56404452,3,37.712500000000006,140.53125,5.332
福島県,56404453,10,37.712500000000006,140.54375,4.786
福島県,56404454,47,37.712500000000006,140.55625,4.449
福島県,56404456,102,37.712500000000006,140.58124999999998,4.565
福島県,56404457,50,37.712500000000006,140.59375,4.999
福島県,56404458,223,37.712500000000006,140.60625,5.471
福島県,56404460,31,37.72083333333334,140.50625,3.374
福島県,56404461,35,37.72083333333334,140.51874999999998,4.457
福島県,56404462,18,37.72083333333334,140.53125,5.546
福島県,56404463,40,37.72083333333334,140.54375,5.644
福島県,56404464,20,37.72083333333334,140.55625,5.361
福島県,56404465,14,37.72083333333334,140.56875,5.297
福島県,56404466,3,37.72083333333334,140.58124999999998,5.458
福島県,56404467,112,37.72083333333334,140.59375,5.612
福島県,56404468,63,37.72083333333334,140.60625,5.643
福島県,56404469,31,37.72083333333334,140.61875,5.882
福島県,56404470,3,37.72916666666667,140.50625,3.316
福島県,56404471,9,37.72916666666667,140.51874999999998,4.413
福島県,56404472,65,37.72916666666667,140.53125,5.351
福島県,56404473,12,37.72916666666667,140.54375,6.289
福島県,56404474,54,37.72916666666667,140.55625,5.953
福島県,56404477,202,37.72916666666667,140.59375,4.688
福島県,56404478,255,37.72916666666667,140.60625,4.725
福島県,56404479,64,37.72916666666667,140.61875,5.008
福島県,56404481,21,37.73750000000001,140.51874999999998,3.923
福島県,56404482,35,37.73750000000001,140.53125,4.888
福島県,56404483,22,37.73750000000001,140.54375,5.9
福島県,56404484,133,37.73750000000001,140.55625,5.257
福島県,56404487,26,37.73750000000001,140.59375,3.766
福島県,56404488,344,37.73750000000001,140.60625,3.811
福島県,56404489,126,37.73750000000001,140.61875,4.157
福島県,56404490,82,37.745833333333344,140.50625,2.507
福島県,56404491,10,37.745833333333344,140.51874999999998,3.517
福島県,56404492,158,37.745833333333344,140.53125,4.569
福島県,56404493,52,37.745833333333344,140.54375,5.486
福島県,56404494,21,37.745833333333344,140.55625,4.643
福島県,56404495,94,37.745833333333344,140.56875,3.828
福島県,56404497,104,37.745833333333344,140.59375,2.846
福島県,56404498,329,37.745833333333344,140.60625,2.905
福島県,56404499,32,37.745833333333344,140.61875,3.347
福島県,56404500,190,37.67083333333334,140.63125,3.033
福島県,56404501,96,37.67083333333334,140.64374999999998,4.105
福島県,56404506,14,37.67083333333334,140.70624999999998,4.437
福島県,56404507,21,37.67083333333334,140.71875,3.633
福島県,56404508,28,37.67083333333334,140.73125,3.021
福島県,56404509,2,37.67083333333334,140.74375,2.734
福島県,56404510,20,37.679166666666674,140.63125,3.394
福島県,56404512,19,37.679166666666674,140.65625,5.408
福島県,56404516,7,37.679166666666674,140.70624999999998,3.936
福島県,56404517,31,37.679166666666674,140.71875,3.0
福島県,56404518,83,37.679166666666674,140.73125,2.22
福島県,56404519,8,37.679166666666674,140.74375,1.811
福島県,56404520,17,37.68750000000001,140.63125,3.944
福島県,56404521,6,37.68750000000001,140.64374999999998,4.817
福島県,56404522,17,37.68750000000001,140.65625,5.769
福島県,56404523,14,37.68750000000001,140.66875,6.765
福島県,56404525,4,37.68750000000001,140.69375,4.682
福島県,56404526,12,37.68750000000001,140.70624999999998,3.607
