KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
50354413,6,33.679166666666674,135.54375,11.111
50354416,1,33.679166666666674,135.58124999999998,14.54
50354419,9,33.679166666666674,135.61875,17.984
50354423,3,33.68750000000001,135.54375,10.986
50354425,30,33.68750000000001,135.56875,13.291
50354426,10,33.68750000000001,135.58124999999998,14.445
50354427,23,33.68750000000001,135.59375,15.598
50354428,5,33.68750000000001,135.60625,16.753
50354433,3,33.69583333333334,135.54375,10.939
50354434,3,33.69583333333334,135.55625,12.096
50354437,3,33.69583333333334,135.59375,15.565
50354443,23,33.70416666666667,135.54375,10.971
50354445,67,33.70416666666667,135.56875,13.278
50354448,1,33.70416666666667,135.60625,16.742
50354455,4,33.712500000000006,135.56875,13.368
50354458,2,33.712500000000006,135.60625,16.813
50354459,8,33.712500000000006,135.61875,17.963
50354460,25,33.72083333333334,135.50625,7.94
50354470,9,33.72916666666667,135.50625,8.3
50354471,18,33.72916666666667,135.51874999999998,9.354
50354472,3,33.72916666666667,135.53125,10.43
50354480,97,33.73750000000001,135.50625,8.744
50354481,1,33.73750000000001,135.51874999999998,9.75
50354485,17,33.73750000000001,135.56875,14.008
50354486,53,33.73750000000001,135.58124999999998,15.106
50354490,26,33.745833333333344,135.50625,9.259
50354494,7,33.745833333333344,135.55625,13.273
50354495,65,33.745833333333344,135.56875,14.335
50354496,27,33.745833333333344,135.58124999999998,15.409
50354497,44,33.745833333333344,135.59375,16.495
50354498,36,33.745833333333344,135.60625,17.59
50354499,8,33.745833333333344,135.61875,18.692
50354507,8,33.67083333333334,135.71875,20.733
50354540,8,33.70416666666667,135.63125,19.052
50354541,69,33.70416666666667,135.64374999999998,20.207
50354551,3,33.712500000000006,135.64374999999998,20.266
50354605,2,33.67083333333334,135.81875,11.882
50354607,39,33.67083333333334,135.84375,9.787
50354608,25,33.67083333333334,135.85625,8.781
50354615,1,33.679166666666674,135.81875,12.268
50354617,23,33.679166666666674,135.84375,10.252
50354618,58,33.679166666666674,135.85625,9.297
50354619,4,33.679166666666674,135.86875,8.392
50354635,3,33.69583333333334,135.81875,13.202
50354645,2,33.70416666666667,135.81875,13.74
50354655,3,33.712500000000006,135.81875,14.317
50354675,2,33.72916666666667,135.81875,15.573
50354676,1,33.72916666666667,135.83124999999998,14.782
50354685,1,33.73750000000001,135.81875,16.244
50354692,3,33.745833333333344,135.78125,19.366
50354697,13,33.745833333333344,135.84375,14.14
50354698,35,33.745833333333344,135.85625,13.012
50354701,105,33.67083333333334,135.89374999999998,6.093
50354702,259,33.67083333333334,135.90625,5.399
50354705,34,33.67083333333334,135.94375,4.616
50354706,28,33.67083333333334,135.95624999999998,4.903
50354707,10,33.67083333333334,135.96875,5.428
50354715,14,33.679166666666674,135.94375,5.536
50354716,115,33.679166666666674,135.95624999999998,5.652
50354717,2033,33.679166666666674,135.96875,5.034
50354718,230,33.679166666666674,135.98125,4.628
50354725,7,33.68750000000001,135.94375,5.81
50354726,387,33.68750000000001,135.95624999999998,4.948
50354727,2221,33.68750000000001,135.96875,4.229
50354728,2708,33.68750000000001,135.98125,3.736
50354729,25,33.68750000000001,135.99375,3.564
50354737,2,33.69583333333334,135.96875,3.484
50354738,208,33.69583333333334,135.98125,2.865
50354739,9,33.69583333333334,135.99375,2.637
50354748,122,33.70416666666667,135.98125,2.045
50354749,385,33.70416666666667,135.99375,1.711
50354753,3,33.712500000000006,135.91875,6.945
50354758,1450,33.712500000000006,135.98125,1.367
50354759,2286,33.712500000000006,135.99375,0.785
50354762,9,33.72083333333334,135.90625,8.058
50354763,3,33.72083333333334,135.91875,6.902
50354767,19,33.72083333333334,135.96875,2.281
50354768,1911,33.72083333333334,135.98125,1.129
50354769,4800,33.72083333333334,135.99375,0.147
50354772,161,33.72916666666667,135.90625,8.127
50354778,1432,33.72916666666667,135.98125,1.549
50354779,2670,33.72916666666667,135.99375,1.07
50354782,9,33.73750000000001,135.90625,8.3
50354785,5,33.73750000000001,135.94375,5.003
50354788,321,33.73750000000001,135.98125,2.289
50354792,28,33.745833333333344,135.90625,8.569
50354794,2,33.745833333333344,135.93125,6.445
50355138,30,33.77916666666667,135.23125,4.542
50355139,6,33.77916666666667,135.24375,5.009
50355148,175,33.7875,135.23125,3.668
50355149,12,33.7875,135.24375,4.232
50355158,19,33.795833333333334,135.23125,2.827
50355159,335,33.795833333333334,135.24375,3.528
50355167,60,33.80416666666667,135.21875,1.569
50355168,560,33.80416666666667,135.23125,2.062
50355169,326,33.80416666666667,135.24375,2.951
50355176,307,33.8125,135.20624999999998,1.146
50355177,1590,33.8125,135.21875,0.66
50355178,73,33.8125,135.23125,1.491
50355179,24,33.8125,135.24375,2.585
50355184,41,33.82083333333334,135.18125,3.281
50355185,421,33.82083333333334,135.19375,2.133
50355186,52,33.82083333333334,135.20624999999998,1.003
50355187,557,33.82083333333334,135.21875,0.194
50355188,23,33.82083333333334,135.23125,1.309
50355194,854,33.82916666666667,135.18125,3.478
50355195,45,33.82916666666667,135.19375,2.403
50355196,5,33.82916666666667,135.20624999999998,1.455
50355197,219,33.82916666666667,135.21875,1.062
50355198,102,33.82916666666667,135.23125,1.674
50355205,21,33.75416666666667,135.31875,2.491
50355206,707,33.75416666666667,135.33124999999998,2.378
50355208,490,33.75416666666667,135.35625,2.061
50355209,397,33.75416666666667,135.36875,2.245
50355215,339,33.7625,135.31875,1.643
50355216,607,33.7625,135.33124999999998,1.467
50355218,253,33.7625,135.35625,2.984
50355219,332,33.7625,135.36875,3.113
50355223,40,33.770833333333336,135.29375,3.166
50355224,127,33.770833333333336,135.30625,2.033
50355225,1687,33.770833333333336,135.31875,0.957
50355226,1232,33.770833333333336,135.33124999999998,0.605
50355228,477,33.770833333333336,135.35625,2.697
50355229,469,33.770833333333336,135.36875,3.839
50355230,5,33.77916666666667,135.25625,5.676
50355231,51,33.77916666666667,135.26874999999998,5.453
50355232,231,33.77916666666667,135.28125,4.303
50355233,45,33.77916666666667,135.29375,3.155
50355234,125,33.77916666666667,135.30625,2.016
50355235,545,33.77916666666667,135.31875,0.92
50355236,415,33.77916666666667,135.33124999999998,0.545
