company,store_name,address,latitude,longitude
ツルハドラッグ,ツルハドラッグ 仙台荒町店,宮城県仙台市若林区荒町１４９−１,38.24925169999999,140.8843931
ツルハドラッグ,ツルハドラッグ 仙台落合店,宮城県仙台市青葉区落合１丁目２−４６,38.270546,140.7982258
ツルハドラッグ,ツルハドラッグ 仙台西多賀店,宮城県仙台市太白区西多賀３丁目１−３０2階,38.2213826,140.8570242
ツルハドラッグ,ツルハドラッグ 仙台通町店,宮城県仙台市青葉区通町１丁目４−３４,38.2777963,140.8658517
ツルハドラッグ,ツルハドラッグ 仙台長命ヶ丘店,宮城県仙台市青葉区桜ケ丘７丁目４０−１,38.3100521,140.8472819
ツルハドラッグ,ツルハドラッグ 仙台長町4丁目店,宮城県仙台市太白区長町４丁目７−１８,38.2294111,140.8810156
ツルハドラッグ,ツルハドラッグ 仙台長町店,宮城県仙台市太白区長町南２丁目６−１０６番１０号,38.2199685,140.8796237
ツルハドラッグ,ツルハドラッグ 仙台鶴ヶ谷店,宮城県仙台市宮城野区鶴ケ谷２丁目８−１２,38.2907579,140.9139493
ツルハドラッグ,ツルハドラッグ 佐沼店,宮城県登米市迫町佐沼中江４丁目６６番地６,38.6880511,141.1887315
ツルハドラッグ,ツルハドラッグ 八乙女店,宮城県仙台市泉区八乙女３丁目１−３,38.3098713,140.8948799
ツルハドラッグ,ツルハドラッグ 六丁の目店,宮城県仙台市若林区伊在１丁目８−４,38.2486264,140.9348173
ツルハドラッグ,ツルハドラッグ 利府店,宮城県宮城郡利府町利府新大谷地53番地1,38.3284268,140.9736925
ツルハドラッグ,ツルハドラッグ 利府新太子堂店,宮城県宮城郡利府町森郷新椎の木前字新椎ノ木前13街区1画地の一部,38.3336973,140.9838513
ツルハドラッグ,ツルハドラッグ 北仙台駅前店,宮城県仙台市青葉区昭和町６−１０,38.2821822,140.8680697
ツルハドラッグ,ツルハドラッグ 南光台4丁目店,宮城県仙台市泉区南光台４丁目１28号,38.2969365,140.8914486
ツルハドラッグ,ツルハドラッグ 南光台中央店,宮城県仙台市泉区南光台７丁目３−２１,38.298616,140.9010019
ツルハドラッグ,ツルハドラッグ 南光台店,宮城県仙台市泉区南光台南３丁目２０−６,38.2940044,140.9075511
ツルハドラッグ,ツルハドラッグ 南吉成店,宮城県仙台市青葉区南吉成３丁目１−２３,38.2863208,140.8169323
ツルハドラッグ,ツルハドラッグ 南方店,宮城県登米市南方町新島前16番3,38.6833864,141.1835613
ツルハドラッグ,ツルハドラッグ 南気仙沼店,宮城県気仙沼市仲町２丁目１−３０2号,38.898244,141.577618
ツルハドラッグ,ツルハドラッグ 古川中里店,宮城県大崎市古川中里５丁目１５−４１,38.5606157,140.9646747
ツルハドラッグ,ツルハドラッグ 古川南店,宮城県大崎市古川穂波７丁目２−１４,38.5673012,140.9421621
ツルハドラッグ,ツルハドラッグ 古川東店,宮城県大崎市古川旭３丁目８−８,38.5673863,140.9763372
ツルハドラッグ,ツルハドラッグ 古川福浦店,宮城県大崎市古川福浦３丁目１１40号,38.5907977,140.9665918
ツルハドラッグ,ツルハドラッグ 名取ゆりが丘店,宮城県名取市ゆりが丘４丁目2−５,38.19984780000001,140.8285177
ツルハドラッグ,ツルハドラッグ 名取バイパス店,宮城県名取市飯野坂３丁目４−４６,38.1584835,140.8879504
ツルハドラッグ,ツルハドラッグ 名取増田店,宮城県名取市増田北谷２６４−１,38.1727474,140.8921926
ツルハドラッグ,ツルハドラッグ 名取店,宮城県名取市田高原３６７,38.18025129999999,140.8764578
ツルハドラッグ,ツルハドラッグ 名取手倉田店,宮城県名取市手倉田諏訪568番地,38.1684528,140.8755902
ツルハドラッグ,ツルハドラッグ 塩釜店,宮城県塩竈市藤倉２丁目１４42号,38.3270693,141.0283262
ツルハドラッグ,ツルハドラッグ 塩釜栄町店,宮城県塩竈市栄町９−３６,38.3231895,141.0035285
ツルハドラッグ,ツルハドラッグ 塩釜白菊店,宮城県塩竈市白菊町３−74番地27,38.3125034,141.0028145
ツルハドラッグ,ツルハドラッグ 多賀城中央店,宮城県多賀城市中央３丁目６−１,38.2935316,141.0102594
ツルハドラッグ,ツルハドラッグ 多賀城町前店,宮城県多賀城市町前２丁目６−５,38.2843494,141.0041291
ツルハドラッグ,ツルハドラッグ 大和吉岡店,宮城県黒川郡大和町吉岡まほろば１丁目4番地の7,38.4361768,140.8839488
ツルハドラッグ,ツルハドラッグ 大和町4丁目店,宮城県仙台市若林区大和町４丁目６−４０,38.249202,140.9153198
ツルハドラッグ,ツルハドラッグ 大河原小島店,宮城県柴田郡大河原町小島２１−５,38.0652841,140.736134
ツルハドラッグ,ツルハドラッグ 大河原新南店,宮城県柴田郡大河原町新南４０−７,38.0498314,140.7301457
ツルハドラッグ,ツルハドラッグ 大野田店,宮城県仙台市太白区大野田３丁目１１−１５,38.2098518,140.8784151
ツルハドラッグ,ツルハドラッグ 宮城女川店,宮城県牡鹿郡女川町鷲神浜堀切山108番地8,38.4411897,141.4423355
ツルハドラッグ,ツルハドラッグ 宮城山元店,宮城県亘理郡山元町山寺石田45番１,37.972268,140.8744393
ツルハドラッグ,ツルハドラッグ 宮城岩出山店,宮城県大崎市岩出山下野目山ノ辺１,38.6433383,140.8821548
ツルハドラッグ,ツルハドラッグ 宮城志津川店,宮城県本吉郡南三陸町志津川上の山69番１,38.6792995,141.4523721
ツルハドラッグ,ツルハドラッグ 宮城村田店,宮城県柴田郡村田町村田松崎8−１,38.1093494,140.7252332
ツルハドラッグ,ツルハドラッグ 宮城登米店,宮城県登米市登米町寺池目子待井74番2,38.656148,141.2769182
ツルハドラッグ,ツルハドラッグ 宮城白石北店,宮城県白石市福岡長袋中河原２４−１,38.0212735,140.6257096
ツルハドラッグ,ツルハドラッグ 宮城白石店,宮城県白石市大手町１−８,38.00154819999999,140.6191742
ツルハドラッグ,ツルハドラッグ 宮城色麻店,宮城県加美郡色麻町四かま瀧149番1,38.5500998,140.8514576
ツルハドラッグ,ツルハドラッグ 宮城蔵王店,宮城県刈田郡蔵王町円田西浦上5番地,38.0980888,140.6554808
ツルハドラッグ,ツルハドラッグ 宮城鹿島台店,宮城県大崎市鹿島台木間塚小谷地２２８−１,38.4784246,141.1057104
ツルハドラッグ,ツルハドラッグ 富谷ひより台店,宮城県富谷市ひより台２丁目36−６,38.4021208,140.8855434
ツルハドラッグ,ツルハドラッグ 富谷上桜木店,宮城県富谷市上桜木２丁目3番地4,38.3597162,140.8806096
ツルハドラッグ,ツルハドラッグ 将監店,宮城県仙台市泉区将監殿２丁目1番2,38.3431189,140.8786079
ツルハドラッグ,ツルハドラッグ 小牛田北店,宮城県遠田郡美里町牛飼八反９７番,38.5512881,141.0547313
ツルハドラッグ,ツルハドラッグ 小牛田店,宮城県遠田郡美里町北浦１丁目26番地,38.5426384,141.0597768
ツルハドラッグ,ツルハドラッグ 小鶴新田店,宮城県仙台市宮城野区新田東３丁目１1番地の5,38.2765546,140.9359431
ツルハドラッグ,ツルハドラッグ 山田鈎取店,宮城県仙台市太白区山田田中前184番地,38.2162121,140.8365088
ツルハドラッグ,ツルハドラッグ 岩沼中央店,宮城県岩沼市中央２丁目５−２２,38.1090633,140.868361
