company,store_name,address
ツルハドラッグ,ツルハドラッグ 気仙沼階上店,宮城県気仙沼市長磯牧通８７−１
ツルハドラッグ,ツルハドラッグ 泉古内店,宮城県仙台市泉区古内新坂の上30−５
ツルハドラッグ,ツルハドラッグ 泉西田中店,宮城県仙台市泉区西田加賀屋敷北1番地の１
ツルハドラッグ,ツルハドラッグ 涌谷店,宮城県遠田郡涌谷町渋江２６２
ツルハドラッグ,ツルハドラッグ 田子西店,宮城県仙台市宮城野区田子西２丁目８ツルハドラッグ田子西店
ツルハドラッグ,ツルハドラッグ 田尻店,宮城県大崎市田尻字町尻10番地3
ツルハドラッグ,ツルハドラッグ 登米中田店,宮城県登米市中田町浅水上川面222番地2
ツルハドラッグ,ツルハドラッグ 登米加賀野店,宮城県登米市中田町石森加賀野３丁目3番１４
ツルハドラッグ,ツルハドラッグ 登米米山店,宮城県登米市米山町西野新五反口１８−２
ツルハドラッグ,ツルハドラッグ 登米豊里店,宮城県登米市豊里町小口前197番地1
ツルハドラッグ,ツルハドラッグ 白石東店,宮城県白石市鷹巣東１丁目１４−２８
ツルハドラッグ,ツルハドラッグ 矢本店,宮城県東松島市小松上浮足４３
ツルハドラッグ,ツルハドラッグ 矢本新沼店,宮城県東松島市矢本新沼１８４146番地
ツルハドラッグ,ツルハドラッグ 矢本関の内店,宮城県東松島市矢本関の内2−２２
ツルハドラッグ,ツルハドラッグ 石巻あゆみ野店,宮城県石巻市あゆみ野３丁目2番地17
ツルハドラッグ,ツルハドラッグ 石巻中里店,宮城県石巻市南中里１丁目１０5号
ツルハドラッグ,ツルハドラッグ 石巻大街道店,宮城県石巻市大街道北３丁目１7号
ツルハドラッグ,ツルハドラッグ 石巻広渕店,宮城県石巻市広渕馬場屋敷34番１
ツルハドラッグ,ツルハドラッグ 石巻恵み野店,宮城県石巻市恵み野３丁目２−１４2番地１４
ツルハドラッグ,ツルハドラッグ 石巻河北店,宮城県石巻市相野谷六本木２０20番
ツルハドラッグ,ツルハドラッグ 石巻蛇田店,宮城県石巻市蛇田新丸井戸４４−１
ツルハドラッグ,ツルハドラッグ 石巻門脇店,宮城県石巻市門脇二番谷地１３−４５０
ツルハドラッグ,ツルハドラッグ 石巻鹿又店,宮城県石巻市鹿又道的前２０５
ツルハドラッグ,ツルハドラッグ 築館店,宮城県栗原市築館宮野中央１丁目５−１
ツルハドラッグ,ツルハドラッグ 若柳川北店,宮城県栗原市若柳川北東若柳２１８−２
ツルハドラッグ,ツルハドラッグ 若柳店,宮城県栗原市若柳川南堤通21番１
ツルハドラッグ,ツルハドラッグ 荒巻本沢店,宮城県仙台市青葉区荒巻本沢１丁目１７−５
ツルハドラッグ,ツルハドラッグ 角田中央店,宮城県角田市角田町２２２−２
ツルハドラッグ,ツルハドラッグ 角田幸町店,宮城県角田市角田幸町57番地
ツルハドラッグ,ツルハドラッグ 角田店,宮城県角田市角田町尻３６８
ツルハドラッグ,ツルハドラッグ 釜大街道店,宮城県石巻市三ツ股２丁目７−５５
ツルハドラッグ,ツルハドラッグ 長町南店,宮城県仙台市太白区長町南４丁目１３−２
ツルハドラッグ,ツルハドラッグ 鹿妻店,宮城県石巻市鹿妻南３丁目７−４１
ツルハドラッグ,ツルハドラッグ中田店,宮城県仙台市太白区中田町法地北１９−１ツルハドラッグ中田店
