KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
60407421,1504,40.60416666666667,140.51874999999998,0.564
60407422,173,40.60416666666667,140.53125,1.619
60407423,144,40.60416666666667,140.54375,1.937
60407424,57,40.60416666666667,140.55625,1.529
60407425,282,40.60416666666667,140.56875,1.665
60407426,78,40.60416666666667,140.58124999999998,1.09
60407427,279,40.60416666666667,140.59375,1.353
60407428,288,40.60416666666667,140.60625,2.168
60407430,1273,40.612500000000004,140.50625,0.162
60407431,334,40.612500000000004,140.51874999999998,1.065
60407432,44,40.612500000000004,140.53125,1.854
60407433,154,40.612500000000004,140.54375,2.726
60407434,461,40.612500000000004,140.55625,2.337
60407435,1441,40.612500000000004,140.56875,1.286
60407436,1704,40.612500000000004,140.58124999999998,0.264
60407437,1381,40.612500000000004,140.59375,0.844
60407438,597,40.612500000000004,140.60625,1.893
60407440,354,40.62083333333334,140.50625,1.013
60407441,577,40.62083333333334,140.51874999999998,1.562
60407442,265,40.62083333333334,140.53125,2.443
60407443,333,40.62083333333334,140.54375,3.24
60407444,28,40.62083333333334,140.55625,2.462
60407445,207,40.62083333333334,140.56875,1.5
60407446,732,40.62083333333334,140.58124999999998,0.817
60407447,145,40.62083333333334,140.59375,1.145
60407449,310,40.62083333333334,140.61875,2.923
60407450,108,40.62916666666667,140.50625,1.249
60407451,54,40.62916666666667,140.51874999999998,2.271
60407452,615,40.62916666666667,140.53125,2.966
60407453,571,40.62916666666667,140.54375,3.796
60407454,550,40.62916666666667,140.55625,2.894
60407456,34,40.62916666666667,140.58124999999998,1.297
60407457,350,40.62916666666667,140.59375,0.94
60407458,767,40.62916666666667,140.60625,1.52
60407459,547,40.62916666666667,140.61875,2.442
60407460,280,40.6375,140.50625,1.73
60407461,360,40.6375,140.51874999999998,2.052
60407462,80,40.6375,140.53125,2.767
60407463,473,40.6375,140.54375,3.65
60407464,97,40.6375,140.55625,2.831
60407465,644,40.6375,140.56875,1.937
60407466,825,40.6375,140.58124999999998,0.905
60407467,2251,40.6375,140.59375,0.149
60407468,1821,40.6375,140.60625,1.204
60407469,558,40.6375,140.61875,1.809
60407470,611,40.645833333333336,140.50625,0.804
60407471,1203,40.645833333333336,140.51874999999998,1.366
60407472,261,40.645833333333336,140.53125,2.304
60407473,280,40.645833333333336,140.54375,2.856
60407474,260,40.645833333333336,140.55625,2.566
60407475,117,40.645833333333336,140.56875,1.524
60407476,1205,40.645833333333336,140.58124999999998,0.536
60407477,2729,40.645833333333336,140.59375,0.69
60407478,3405,40.645833333333336,140.60625,0.546
60407479,538,40.645833333333336,140.61875,1.184
60407480,1372,40.654166666666676,140.50625,0.134
60407481,33,40.654166666666676,140.51874999999998,1.112
60407482,149,40.654166666666676,140.53125,1.666
60407483,78,40.654166666666676,140.54375,2.056
